soil_type,rainfall,temperature,humidity,crop
Black,2996.6,27.2,57.0,Cardamum
Black,3522.8,27.1,55.0,Cardamum
Black,3522.8,27.1,56.0,Cardamum
Black,3522.8,27.1,54.0,Cardamum
Black,2903.1,26.8,58.0,Cardamum
Black,2903.1,26.8,58.0,Cardamum
Black,2903.1,26.8,59.0,Cardamum
Black,2996.6,37.0,50.0,Cardamum
Black,2996.6,37.0,54.0,Cardamum
Black,2996.6,37.0,53.0,Cardamum
Black,3522.8,38.0,52.0,Cardamum
Black,3522.8,38.0,51.0,Cardamum
Black,3522.8,38.0,57.0,Cardamum
Black,3729.8,39.0,57.0,Cardamum
Black,3729.8,39.0,60.0,Cardamum
Black,3729.8,39.0,57.0,Pepper
Black,2746.2,40.0,57.0,Pepper
Black,2746.2,40.0,54.0,Pepper
Black,2746.2,27.0,54.5,Pepper
Black,3360.0,27.0,56.6,Pepper
Black,3360.0,27.0,55.5,Pepper
Black,3360.0,27.0,58.5,Pepper
Gravelly sand,3605.4,27.0,59.5,Pepper
Gravelly sand,3605.4,27.0,55.0,Pepper
Gravelly sand,2903.1,27.2,53.0,Pepper
Gravelly sand,2903.1,27.2,53.5,Pepper
Gravelly sand,2903.1,27.2,52.5,Pepper
Gravelly sand,2996.6,27.0,56.0,Pepper
Gravelly sand,2996.6,27.0,57.0,Pepper
Gravelly sand,2996.6,27.0,57.5,Pepper
Gravelly sand,3522.8,27.0,57.0,Arecanut
Gravelly sand,3522.8,27.0,55.0,Arecanut
Gravelly sand,3522.8,27.0,56.0,Arecanut
Gravelly sand,2746.2,27.2,54.0,Arecanut
Gravelly sand,2746.2,27.2,58.0,Arecanut
Gravelly sand,3360.0,27.2,58.0,Arecanut
Gravelly sand,3360.0,27.1,59.0,Arecanut
Gravelly sand,3360.0,27.1,50.0,Arecanut
Gravelly sand,3605.4,27.1,54.0,Arecanut
Gravelly sand,3605.4,26.8,53.0,Arecanut
Gravelly sand,3605.4,26.8,52.0,Arecanut
Gravelly sand,3512.4,26.8,51.0,Arecanut
Gravelly sand,3512.4,37.0,57.0,Arecanut
Gravelly sand,3512.4,37.0,57.0,Arecanut
Gravelly sand,3296.0,37.0,60.0,Arecanut
Gravelly sand,3296.0,38.0,57.0,Ginger
Gravelly sand,3296.0,38.0,57.0,Ginger
Gravelly sand,3550.0,38.0,54.0,Ginger
Gravelly sand,3550.0,39.0,54.5,Ginger
Gravelly sand,3550.0,39.0,56.6,Ginger
Gravelly sand,3654.0,39.0,55.5,Ginger
Gravelly sand,3654.0,40.0,58.5,Ginger
Gravelly sand,3654.0,40.0,59.5,Ginger
Gravelly sand,233.0,40.0,55.0,Ginger
Gravelly sand,233.0,41.0,53.0,Ginger
Gravelly sand,233.0,41.0,53.5,Ginger
Gravelly sand,234.0,41.0,52.5,Ginger
Gravelly sand,234.0,42.0,56.0,Ginger
Gravelly sand,234.0,42.0,57.0,Ginger
Gravelly sand,3105.0,42.0,57.5,Ginger
Gravelly sand,3105.0,43.0,57.0,Tea
Gravelly sand,3105.0,43.0,55.0,Tea
Loam,236.0,27.0,56.0,Tea
Loam,236.0,27.0,54.0,Tea
Loam,2903.1,27.0,58.0,Tea
Loam,2903.1,27.0,58.0,Tea
Loam,2903.1,27.0,59.0,Tea
Loam,2996.6,27.0,50.0,Tea
Loam,2996.6,27.2,54.0,Tea
Loam,2996.6,27.2,53.0,Tea
Loam,3522.8,27.2,52.0,Tea
Loam,3522.8,27.0,51.0,Tea
Loam,3522.8,27.0,57.0,Tea
Loam,2903.1,27.0,57.0,Tea
Loam,2903.1,27.0,60.0,Tea
Loam,2903.1,27.0,57.0,Paddy
Loam,2996.6,27.0,57.0,Paddy
Loam,2996.6,27.2,54.0,Paddy
Loam,2996.6,27.2,54.5,Paddy
Loam,3522.8,27.2,56.6,Paddy
Loam,3522.8,27.1,55.5,Paddy
Loam,3522.8,27.1,58.5,Paddy
Loam,3729.8,27.1,59.5,Paddy
Loam,3729.8,26.8,55.0,Paddy
Loam,3729.8,26.8,53.0,Paddy
Loam,2746.2,26.8,53.5,Paddy
Well drained,2746.2,37.0,52.5,Paddy
Well drained,2746.2,37.0,56.0,Paddy
Well drained,3360.0,37.0,57.0,Paddy
Well drained,3360.0,38.0,57.5,Paddy
Well drained,3360.0,38.0,57.0,Groundnut
Well drained,3605.4,38.0,55.0,Groundnut
Well drained,3605.4,39.0,56.0,Groundnut
Well drained,3605.4,39.0,54.0,Groundnut
Well drained,3512.4,39.0,58.0,Groundnut
Well drained,3512.4,40.0,58.0,Groundnut
Well drained,3512.4,40.0,59.0,Groundnut
Well drained,3296.0,40.0,50.0,Groundnut
Well drained,3296.0,41.0,54.0,Groundnut
Well drained,3296.0,41.0,53.0,Groundnut
Well drained,3550.0,41.0,52.0,Groundnut
Well drained,3550.0,42.0,51.0,Groundnut
Medium textured clay,3550.0,42.0,57.0,Groundnut
Medium textured clay,3654.0,42.0,57.0,Groundnut
Medium textured clay,3654.0,43.0,60.0,Groundnut
Medium textured clay,3654.0,27.0,57.0,Blackgram
Medium textured clay,233.0,27.0,57.0,Blackgram
Medium textured clay,233.0,27.0,54.0,Blackgram
Medium textured clay,233.0,27.0,54.5,Blackgram
Medium textured clay,234.0,27.0,56.6,Blackgram
Medium textured clay,234.0,27.0,55.5,Blackgram
Medium textured clay,234.0,27.2,58.5,Blackgram
Medium textured clay,3105.0,27.2,59.5,Blackgram
Medium textured clay,3105.0,27.2,55.0,Blackgram
Medium textured clay,3105.0,27.0,53.0,Blackgram
Medium textured clay,236.0,27.0,53.5,Blackgram
Medium textured clay,236.0,27.0,52.5,Blackgram
Medium textured clay,2903.1,27.0,56.0,Blackgram
Medium textured clay,2903.1,27.0,59.5,Blackgram
Medium textured clay,2903.1,27.0,55.0,Blackgram
Medium textured clay,2996.6,27.2,53.0,Cashew
Medium textured clay,2996.6,27.2,53.5,Cashew
Laterite,2996.6,27.2,52.5,Cashew
Laterite,3522.8,27.1,56.0,Cashew
Laterite,3522.8,27.1,57.0,Cashew
Laterite,3522.8,27.1,57.5,Cashew
Laterite,2903.1,26.8,57.0,Cashew
Laterite,2903.1,26.8,55.0,Cashew
Laterite,2903.1,26.8,56.0,Cashew
Laterite,2996.6,37.0,54.0,Cashew
Laterite,2996.6,37.0,58.0,Cashew
Laterite,2996.6,37.0,58.0,Cashew
Laterite,3522.8,38.0,59.0,Cashew
Laterite,3522.8,38.0,50.0,Cashew
Laterite,3522.8,38.0,54.0,Cashew
Laterite,3729.8,39.0,53.0,Coconut
Laterite,3729.8,39.0,59.5,Coconut
Laterite,3729.8,39.0,55.0,Coconut
Laterite,2746.2,40.0,53.0,Coconut
Laterite,2746.2,40.0,53.5,Coconut
Laterite,2746.2,40.0,52.5,Coconut
Laterite,3360.0,41.0,56.0,Coconut
Laterite,3360.0,41.0,57.0,Coconut
Laterite,3360.0,41.0,57.5,Coconut
Laterite,3605.4,42.0,57.0,Coconut
Laterite,3605.4,42.0,55.0,Coconut
Laterite,2903.1,42.0,56.0,Coconut
Laterite,2903.1,43.0,54.0,Coconut
Laterite,2903.1,43.0,58.0,Coconut
Laterite,2996.6,128.0,58.0,Coconut
Laterite,2996.6,129.0,59.0,Coconut
Alluvial,2996.6,130.0,50.0,Ginger
Alluvial,3522.8,131.0,54.0,Ginger
Alluvial,3522.8,132.0,53.0,Ginger
Alluvial,3522.8,133.0,59.5,Ginger
Alluvial,3729.8,134.0,55.0,Ginger
Alluvial,3729.8,135.0,53.0,Ginger
Alluvial,3729.8,136.0,53.5,Ginger
Alluvial,2746.2,137.0,52.5,Ginger
Alluvial,2746.2,138.0,56.0,Ginger
Alluvial,2746.2,139.0,57.0,Ginger
Alluvial,3360.0,140.0,57.5,Ginger
Alluvial,3360.0,141.0,57.0,Ginger
Alluvial,3360.0,142.0,55.0,Ginger
Alluvial,3605.4,143.0,56.0,Ginger
Alluvial,3605.4,144.0,54.0,Ginger
Alluvial,3605.4,27.0,57.0,Coconut
Alluvial,3512.4,27.0,57.5,Coconut
Alluvial,3512.4,27.0,57.0,Coconut
Alluvial,3512.4,27.0,55.0,Coconut
Alluvial,3296.0,27.0,56.0,Coconut
Alluvial,3550.0,27.0,54.0,Coconut
Alluvial,3550.0,27.2,58.0,Coconut
Alluvial,3550.0,27.2,58.0,Coconut
Alluvial,3654.0,27.2,59.0,Coconut
Alluvial,3654.0,27.0,50.0,Coconut
Sandy loam,3654.0,27.0,54.0,Coconut
Sandy loam,233.0,27.0,53.0,Coconut
Sandy loam,233.0,27.0,52.0,Coconut
Sandy loam,233.0,27.0,51.0,Coconut
Sandy loam,234.0,27.0,57.0,Coconut
Sandy loam,234.0,27.2,57.0,Coconut
Sandy loam,234.0,27.2,60.0,Coconut
Sandy loam,3105.0,27.2,57.0,Coconut
Sandy loam,3105.0,27.1,57.0,Coconut
Sandy loam,3105.0,27.1,54.0,Coconut
Sandy loam,236.0,27.1,54.5,Coconut
Sandy loam,236.0,26.8,56.6,Coconut
Sandy loam,2903.1,26.8,55.5,Coconut
Sandy loam,2903.1,26.8,58.5,Coconut
Sandy loam,2903.1,37.0,59.5,Coconut
Sandy loam,2996.6,37.0,55.0,Coconut
Sandy loam,2996.6,37.0,53.0,Coconut
Sandy loam,2996.6,38.0,53.5,Coconut
Sandy loam,3296.0,38.0,52.5,Coconut
Sandy loam,3550.0,38.0,56.0,Coconut
Sandy loam,3550.0,39.0,57.0,Coconut
Sandy loam,3550.0,39.0,57.5,Coconut
Sandy loam,3654.0,39.0,57.0,Coconut
Sandy loam,3654.0,40.0,55.0,Coconut
Sandy loam,3654.0,40.0,56.0,Coconut
Sandy,233.0,40.0,54.0,Coconut
Sandy,233.0,41.0,58.0,Coconut
Sandy,233.0,41.0,58.0,Coconut
Sandy,234.0,41.0,59.0,Coconut
Sandy,234.0,42.0,50.0,Coconut
Sandy,234.0,42.0,54.0,Coconut
Sandy,3105.0,42.0,53.0,Coconut
Sandy,3105.0,43.0,52.0,Coconut
Sandy,3105.0,43.0,51.0,Coconut
Sandy,236.0,27.0,57.0,Coconut
Sandy,236.0,27.0,57.0,Coconut
Sandy,2903.1,27.0,60.0,Coconut
Sandy,2903.1,27.0,57.0,Coconut
Sandy,2903.1,27.0,57.0,Coconut
Sandy,2996.6,27.0,54.0,Coconut
Sandy,2996.6,27.2,54.5,Coconut
Sandy,2996.6,27.2,56.6,Coconut
Sandy,2903.1,27.2,55.5,Coconut
Sandy,2903.1,27.0,58.5,Coconut
Sandy,2903.1,27.0,59.5,Coconut
Sandy,2996.6,27.0,55.0,Coconut
Sandy loam,2996.6,27.0,53.0,Coconut
Sandy loam,2996.6,27.0,53.5,Coconut
Sandy loam,3522.8,27.0,52.5,Coconut
Sandy loam,3522.8,27.2,56.0,Coconut
Sandy loam,3522.8,27.2,57.0,Coconut
Sandy loam,3729.8,27.2,57.5,Coconut
Sandy loam,3729.8,27.1,57.0,Coconut
Sandy loam,3729.8,27.1,55.0,Coconut
Sandy loam,2746.2,27.1,56.0,Coconut
Sandy loam,2746.2,26.8,54.0,Coconut
Sandy loam,2746.2,26.8,58.0,Coconut
Sandy loam,3360.0,26.8,58.0,Coconut
Sandy loam,3360.0,37.0,59.0,Coconut
Sandy loam,3360.0,37.0,50.0,Coconut
Sandy loam,3605.4,37.0,54.0,Coconut
Sandy loam,3605.4,38.0,53.0,Coconut
Sandy loam,3605.4,38.0,52.0,Coconut
Sandy loam,3512.4,38.0,51.0,Coconut
Sandy loam,3512.4,39.0,57.0,Coconut
Sandy loam,3512.4,39.0,57.0,Coconut
Sandy loam,3296.0,39.0,60.0,Coconut
Sandy loam,3296.0,40.0,57.0,Coconut
Sandy loam,3296.0,40.0,57.0,Coconut
Sandy loam,3550.0,40.0,54.0,Coconut
Sandy loam,3550.0,41.0,54.5,Coconut
Sandy loam,3550.0,41.0,56.6,Coconut
Sandy loam,3654.0,41.0,55.5,Coconut
Sandy loam,3654.0,42.0,58.5,Coconut
Sandy loam,3654.0,42.0,59.5,Coconut
Sandy loam,233.0,42.0,55.0,Coconut
Sandy loam,233.0,43.0,53.0,Coconut
Sandy loam,233.0,27.0,53.5,Coconut
Sandy loam,234.0,27.0,52.5,Coconut
Sandy loam,234.0,27.0,56.0,Coconut
Sandy loam,234.0,27.0,57.0,Coconut
Sandy loam,3105.0,27.0,57.5,Coconut
Sandy loam,3105.0,27.0,57.0,Coconut
Sandy loam,3105.0,27.2,55.0,Coconut
Sandy loam,236.0,27.2,56.0,Coconut
Sandy loam,236.0,27.2,54.0,Coconut
Sandy loam,2903.1,27.0,58.0,Coconut
Sandy loam,2903.1,27.0,58.0,Coconut
Sandy loam,2903.1,27.0,59.0,Coconut
Sandy loam,2996.6,27.0,50.0,Coconut
Sandy loam,2996.6,27.0,54.0,Coconut
Sandy loam,2996.6,27.0,53.0,Coconut
Sandy loam,3522.8,27.2,52.0,Coconut
Sandy loam,3522.8,27.2,51.0,Coconut
Sandy loam,3522.8,27.2,57.0,Coconut
Sandy,3729.8,27.1,57.0,Coconut
Sandy,3729.8,27.1,60.0,Coconut
Sandy,3729.8,27.1,57.0,Coconut
Sandy,2746.2,26.8,57.0,Coconut
Sandy,2746.2,26.8,54.0,Coconut
Sandy,2746.2,26.8,54.5,Coconut
Sandy,3360.0,37.0,56.6,Coconut
Sandy,3360.0,37.0,55.5,Coconut
Sandy,3360.0,37.0,58.5,Coconut
Sandy,3605.4,38.0,59.5,Coconut
Sandy,3605.4,38.0,55.0,Coconut
Sandy,3605.4,38.0,53.0,Coconut
Sandy,3512.4,39.0,53.5,Coconut
Sandy,3512.4,39.0,52.5,Coconut
Sandy,3512.4,39.0,56.0,Coconut
Sandy,3296.0,40.0,57.0,Coconut
Sandy,3296.0,40.0,57.5,Coconut
Sandy,3296.0,40.0,57.0,Coconut
Sandy,3550.0,41.0,55.0,Coconut
Sandy,3550.0,41.0,56.0,Coconut
Sandy,3550.0,41.0,54.0,Coconut
Sandy,3654.0,42.0,58.0,Coconut
Sandy,3654.0,42.0,58.0,Coconut
Sandy,3654.0,42.0,59.0,Coconut
Sandy,233.0,43.0,50.0,Coconut
Sandy,233.0,43.0,54.0,Coconut
Sandy,233.0,128.0,53.0,Cocoa
Sandy,2903.1,129.0,52.0,Cocoa
Sandy,2903.1,130.0,51.0,Cocoa
Sandy,2903.1,131.0,57.0,Cocoa
Sandy,2996.6,132.0,57.0,Cocoa
Sandy,2996.6,133.0,60.0,Cocoa
Sandy,2996.6,134.0,57.0,Coffee
Sandy,3522.8,135.0,57.0,Coffee
Sandy,3522.8,136.0,54.0,Coffee
Sandy,3522.8,137.0,54.5,Coffee
Sandy,3729.8,138.0,56.6,Coffee
Sandy,3729.8,139.0,55.5,Coffee
Sandy,3729.8,140.0,58.5,Coffee
Sandy,2746.2,141.0,59.5,Coffee
Sandy,2746.2,142.0,55.0,Coffee
Sandy,2746.2,143.0,53.0,Coffee
Sandy,3360.0,144.0,53.5,Coffee
Sandy,3360.0,27.0,52.5,Coffee
Sandy,3360.0,27.0,56.0,Coffee
Sandy,3605.4,27.0,57.0,Coffee
Sandy,3605.4,27.0,57.5,Coffee
Sandy,3605.4,27.0,57.0,Cardamum
Sandy,3512.4,27.0,55.0,Cardamum
Sandy,3512.4,27.2,56.0,Cardamum
Sandy,3512.4,27.2,54.0,Cardamum
Alluvial,3296.0,27.2,58.0,Cardamum
Alluvial,3296.0,27.0,58.0,Cardamum
Alluvial,3296.0,27.0,59.0,Cardamum
Alluvial,3550.0,27.0,50.0,Cardamum
Alluvial,3550.0,27.0,54.0,Cardamum
Alluvial,3550.0,27.0,53.0,Cardamum
Alluvial,3654.0,27.0,52.0,Cardamum
Alluvial,3654.0,27.2,51.0,Cardamum
Alluvial,3654.0,27.2,57.0,Cardamum
Alluvial,233.0,27.2,57.0,Cardamum
Alluvial,233.0,27.1,60.0,Cardamum
Alluvial,233.0,27.1,57.0,Pepper
Alluvial,234.0,27.1,57.0,Pepper
Alluvial,234.0,26.8,54.0,Pepper
Alluvial,234.0,26.8,54.5,Pepper
Alluvial,3105.0,26.8,56.6,Pepper
Alluvial,3105.0,37.0,55.5,Pepper
Alluvial,3105.0,37.0,58.5,Pepper
Alluvial,236.0,37.0,59.5,Pepper
Alluvial,236.0,38.0,55.0,Pepper
Alluvial,2903.1,38.0,53.0,Pepper
Alluvial,2903.1,38.0,53.5,Pepper
Sandy loam,2903.1,39.0,52.5,Pepper
Sandy loam,2996.6,39.0,56.0,Pepper
Sandy loam,2996.6,39.0,57.0,Pepper
Sandy loam,2996.6,40.0,57.5,Pepper
Sandy loam,3522.8,40.0,57.0,Arecanut
Sandy loam,3522.8,40.0,55.0,Arecanut
Sandy loam,3522.8,41.0,56.0,Arecanut
Sandy loam,3729.8,41.0,54.0,Arecanut
Sandy loam,3729.8,41.0,58.0,Arecanut
Sandy loam,3729.8,42.0,58.0,Arecanut
Sandy loam,2746.2,42.0,59.0,Arecanut
Sandy loam,2746.2,42.0,50.0,Arecanut
Sandy loam,2746.2,43.0,54.0,Arecanut
Sandy loam,3360.0,43.0,53.0,Arecanut
Sandy loam,3360.0,27.0,52.0,Arecanut
Sandy loam,3360.0,27.0,51.0,Arecanut
Sandy loam,3605.4,27.0,57.0,Arecanut
Laterite,3605.4,27.0,57.0,Arecanut
Laterite,3605.4,27.0,60.0,Arecanut
Laterite,3512.4,27.0,57.0,Ginger
Laterite,3512.4,27.2,57.0,Ginger
Laterite,3512.4,27.2,54.0,Ginger
Laterite,3296.0,27.2,54.5,Ginger
Laterite,3296.0,27.0,56.6,Ginger
Laterite,3296.0,27.0,55.5,Ginger
Laterite,3550.0,27.0,58.5,Ginger
Laterite,3550.0,27.0,59.5,Ginger
Laterite,3550.0,27.0,55.0,Ginger
Laterite,3654.0,27.0,53.0,Ginger
Laterite,3654.0,27.2,53.5,Ginger
Laterite,3654.0,27.2,52.5,Ginger
Laterite,233.0,27.2,56.0,Ginger
Laterite,233.0,27.1,57.0,Ginger
Laterite,233.0,27.1,57.5,Ginger
Laterite,2903.1,27.1,57.0,Tea
Laterite,2903.1,26.8,55.0,Tea
Laterite,2903.1,26.8,56.0,Tea
Clay loam,2996.6,26.8,54.0,Tea
Clay loam,2996.6,37.0,58.0,Tea
Clay loam,2996.6,37.0,58.0,Tea
Clay loam,3522.8,37.0,59.0,Tea
Clay loam,3522.8,38.0,50.0,Tea
Clay loam,3522.8,38.0,54.0,Tea
Clay loam,3729.8,38.0,53.0,Tea
Clay loam,3729.8,39.0,52.0,Tea
Clay loam,3729.8,39.0,51.0,Tea
Clay loam,2746.2,39.0,57.0,Tea
Clay loam,2746.2,40.0,57.0,Tea
Clay loam,2746.2,40.0,60.0,Tea
Clay loam,3360.0,40.0,57.0,Paddy
Clay loam,3360.0,41.0,57.0,Paddy
Clay loam,3360.0,41.0,54.0,Paddy
Clay loam,3605.4,41.0,54.5,Paddy
Clay loam,3605.4,42.0,56.6,Paddy
Clay loam,3605.4,42.0,55.5,Paddy
Clay loam,3512.4,42.0,58.5,Paddy
Clay loam,3512.4,43.0,59.5,Paddy
Medium textured ,3512.4,27.0,55.0,Paddy
Medium textured ,3296.0,27.0,53.0,Paddy
Medium textured ,3296.0,27.0,53.5,Paddy
Medium textured ,3296.0,27.0,52.5,Paddy
Medium textured ,3550.0,27.0,56.0,Paddy
Medium textured ,3550.0,27.0,57.0,Paddy
Medium textured ,3550.0,27.2,57.5,Paddy
Medium textured ,3654.0,27.2,57.0,Groundnut
Medium textured ,3654.0,27.2,55.0,Groundnut
Medium textured ,3654.0,27.0,56.0,Groundnut
Medium textured ,233.0,27.0,54.0,Groundnut
Medium textured ,233.0,27.0,58.0,Groundnut
Medium textured ,233.0,27.0,58.0,Groundnut
Medium textured ,234.0,27.0,59.0,Groundnut
Medium textured ,234.0,27.0,50.0,Groundnut
Medium textured ,234.0,27.2,54.0,Groundnut
Medium textured ,3105.0,27.2,53.0,Groundnut
Medium textured ,3105.0,27.2,52.0,Groundnut
Medium textured ,3105.0,27.1,51.0,Groundnut
Medium textured ,236.0,27.1,57.0,Groundnut
Medium textured ,236.0,27.1,57.0,Groundnut
Alluvial,2903.1,26.8,60.0,Groundnut
Alluvial,2903.1,26.8,57.0,Blackgram
Alluvial,2903.1,26.8,57.0,Blackgram
Alluvial,2996.6,37.0,54.0,Blackgram
Alluvial,2996.6,37.0,54.5,Blackgram
Alluvial,2996.6,37.0,56.6,Blackgram
Alluvial,3522.8,38.0,55.5,Blackgram
Alluvial,3522.8,38.0,58.5,Blackgram
Alluvial,3522.8,38.0,59.5,Blackgram
Alluvial,3729.8,39.0,55.0,Blackgram
Alluvial,3729.8,39.0,53.0,Blackgram
Alluvial,3729.8,39.0,53.5,Blackgram
Alluvial,2746.2,40.0,52.5,Blackgram
Alluvial,2746.2,40.0,56.0,Blackgram
Alluvial,2746.2,40.0,59.5,Blackgram
Alluvial,3360.0,41.0,55.0,Blackgram
Alluvial,3360.0,41.0,53.0,Cashew
Alluvial,3360.0,41.0,53.5,Cashew
Alluvial,3605.4,42.0,52.5,Cashew
Alluvial,3605.4,42.0,56.0,Cashew
Alluvial,3605.4,42.0,57.0,Cashew
Alluvial,3512.4,43.0,57.5,Cashew
Alluvial,3512.4,43.0,57.0,Cashew
Alluvial,3512.4,128.0,55.0,Cashew
Alluvial,3296.0,129.0,56.0,Cashew
Alluvial,3296.0,130.0,54.0,Cashew
Alluvial,3296.0,131.0,58.0,Cashew
Alluvial,3550.0,132.0,58.0,Cashew
Alluvial,3550.0,133.0,59.0,Cashew
Alluvial,3550.0,134.0,50.0,Cashew
Alluvial,3654.0,135.0,54.0,Cashew
Alluvial,3654.0,136.0,53.0,Coconut
Alluvial,3654.0,137.0,59.5,Coconut
Alluvial,233.0,138.0,55.0,Coconut
Alluvial,233.0,139.0,53.0,Coconut
Alluvial,233.0,140.0,53.5,Coconut
Alluvial,234.0,141.0,52.5,Coconut
Alluvial,234.0,142.0,56.0,Coconut
Alluvial,234.0,143.0,57.0,Coconut
Alluvial,3105.0,144.0,57.5,Coconut
Alluvial,3105.0,27.0,57.0,Coconut
Alluvial,3105.0,27.0,55.0,Coconut
Alluvial,236.0,27.0,56.0,Coconut
Alluvial,2903.1,27.0,54.0,Coconut
Alluvial,2903.1,27.0,58.0,Coconut
Alluvial,2903.1,27.0,58.0,Coconut
Alluvial,2996.6,27.2,59.0,Coconut
Alluvial,2996.6,27.2,50.0,Ginger
Alluvial,2996.6,27.2,54.0,Ginger
Alluvial,3522.8,27.0,53.0,Ginger
Sandy loam,3522.8,27.0,59.5,Ginger
Sandy loam,3522.8,27.0,55.0,Ginger
Sandy loam,3729.8,27.0,53.0,Ginger
Sandy loam,3729.8,27.0,53.5,Ginger
Sandy loam,3729.8,27.0,52.5,Ginger
Sandy loam,2746.2,27.2,56.0,Ginger
Sandy loam,2746.2,27.2,57.0,Ginger
Sandy loam,2746.2,27.2,57.5,Ginger
Sandy loam,3360.0,27.1,57.0,Ginger
Sandy loam,3360.0,27.1,55.0,Ginger
Sandy loam,3360.0,27.1,56.0,Ginger
Sandy loam,3605.4,26.8,54.0,Ginger
Sandy loam,3605.4,26.8,57.0,Coconut
Sandy loam,3605.4,26.8,57.5,Coconut
Sandy loam,3512.4,37.0,57.0,Coconut
Sandy loam,3512.4,37.0,55.0,Coconut
Sandy loam,3512.4,37.0,56.0,Coconut
Sandy loam,3296.0,38.0,54.0,Coconut
Sandy loam,3296.0,38.0,58.0,Coconut
Sandy loam,3296.0,38.0,58.0,Coconut
Sandy loam,3550.0,39.0,59.0,Coconut
Sandy loam,3550.0,39.0,50.0,Coconut
Sandy loam,3550.0,39.0,54.0,Coconut
Sandy loam,3654.0,40.0,53.0,Coconut
Sandy loam,3654.0,40.0,52.0,Coconut
Sandy loam,3654.0,40.0,51.0,Coconut
Sandy loam,233.0,41.0,57.0,Coconut
Sandy loam,233.0,41.0,57.0,Coconut
Sandy loam,233.0,41.0,60.0,Coconut
Sandy loam,234.0,42.0,57.0,Coconut
Sandy loam,234.0,42.0,57.0,Coconut
Sandy loam,234.0,42.0,54.0,Coconut
Sandy loam,3105.0,43.0,54.5,Coconut
Sandy loam,3105.0,43.0,56.6,Coconut
Sandy loam,3105.0,27.0,55.5,Coconut
Sandy loam,236.0,27.0,58.5,Coconut
Sandy loam,236.0,27.0,59.5,Coconut
Sandy loam,321.0,27.0,55.0,Coconut
Sandy loam,3654.0,27.0,53.0,Coconut
Sandy loam,323.0,27.0,53.5,Coconut
Sandy loam,324.0,27.2,52.5,Coconut
Sandy loam,3105.0,27.2,56.0,Coconut
Sandy loam,326.0,27.2,57.0,Coconut
Sandy loam,327.0,27.0,57.5,Coconut
Sandy loam,328.0,27.0,57.0,Coconut
Sandy loam,2903.1,27.0,55.0,Coconut
Sandy loam,2903.1,27.0,56.0,Coconut
Sandy loam,2903.1,27.0,54.0,Coconut
Sandy loam,2996.6,27.0,58.0,Coconut
Sandy loam,2996.6,27.2,58.0,Coconut
Sandy,2996.6,27.2,59.0,Coconut
Sandy,3522.8,27.2,50.0,Coconut
Sandy,3522.8,27.1,54.0,Coconut
Sandy,3522.8,27.1,53.0,Coconut
Sandy,3729.8,27.1,52.0,Coconut
Sandy,3729.8,26.8,51.0,Coconut
Sandy,3729.8,26.8,57.0,Coconut
Sandy,2746.2,26.8,57.0,Coconut
Sandy,2746.2,37.0,60.0,Coconut
Sandy,2746.2,37.0,57.0,Coconut
Sandy,3360.0,37.0,57.0,Coconut
Sandy,3360.0,38.0,54.0,Coconut
Sandy,3360.0,38.0,54.5,Coconut
Sandy,3605.4,38.0,56.6,Coconut
Sandy,3605.4,39.0,55.5,Coconut
Sandy,3605.4,39.0,58.5,Coconut
Sandy,3512.4,39.0,59.5,Coconut
Sandy,3512.4,40.0,55.0,Coconut
Sandy,3512.4,40.0,53.0,Coconut
Sandy,3296.0,27.0,53.5,Coconut
Sandy,3296.0,27.0,52.5,Coconut
Sandy,3296.0,27.0,56.0,Coconut
Sandy,3550.0,27.0,57.0,Coconut
Sandy,3550.0,27.0,57.5,Coconut
Sandy,3550.0,27.0,57.0,Coconut
Sandy,3654.0,27.2,55.0,Coconut
Sandy,3654.0,27.2,56.0,Coconut
Sandy,3654.0,27.2,54.0,Coconut
Sandy,233.0,27.0,58.0,Coconut
Sandy,233.0,27.0,58.0,Coconut
Sandy,233.0,27.0,59.0,Coconut
Sandy,234.0,27.0,50.0,Coconut
Clay,234.0,27.0,54.0,Coconut
Clay,234.0,27.0,53.0,Coconut
Clay,3105.0,27.2,52.0,Coconut
Clay,3105.0,27.2,51.0,Coconut
Clay,3105.0,27.2,57.0,Coconut
Clay,236.0,27.1,57.0,Coconut
Clay,236.0,27.1,60.0,Coconut
Clay,2903.1,27.1,57.0,Coconut
Clay,2903.1,26.8,57.0,Coconut
Clay,2903.1,26.8,54.0,Coconut
Clay,2996.6,26.8,54.5,Coconut
Clay,2996.6,37.0,56.6,Coconut
Clay,2996.6,37.0,55.5,Coconut
Clay,3522.8,37.0,58.5,Coconut
Clay,3522.8,38.0,59.5,Coconut
Clay,3522.8,38.0,55.0,Coconut
Clay,2903.1,38.0,53.0,Coconut
Clay,2903.1,39.0,53.5,Coconut
Clay,2903.1,39.0,52.5,Coconut
Clay,2996.6,39.0,56.0,Coconut
Clay,2996.6,40.0,57.0,Coconut
Clay,2996.6,40.0,57.5,Coconut
Clay,3522.8,40.0,57.0,Coconut
Clay,3522.8,41.0,55.0,Coconut
Clay,3522.8,41.0,56.0,Coconut
Clay,3729.8,41.0,54.0,Coconut
Clay,3729.8,42.0,58.0,Coconut
Clay,3729.8,42.0,58.0,Coconut
Clay,2746.2,42.0,59.0,Coconut
Clay,2746.2,43.0,50.0,Coconut
